place_id,name,rating,user_ratings_total,address,phone_number,website,business_status,price_level,reviews_count
ChIJ7T9lvKKkBgcR76Im1Vta5sw,57680-000,0.0,0,"Boca da Mata - State of Alagoas, 57680-000, Brazil",,,,,0
ChIJNfsZ_rhXuAARjNK8xskk1zU,Posto Shell,3.6,135,"Rod. Jones dos Santos Neves, 15 - Várzea Nova, Guarapari - ES, 29211-630, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1031646,OPERATIONAL,2.0,5
ChIJeQ2XB7Tb6wcRWAI7TZNmNTc,62400-000,0.0,0,"Camocim - Ceará, 62400-000, Brazil",,,,,0
ChIJPwX3JAbH6gcRwPCnxseWv1M,62050-070,0.0,0,"Tv. Itália - Dom Expedito, Sobral - CE, 62050-070, Brazil",,,,,0
ChIJjcTqf2yVtQARINT-uSLjW8E,Posto Shell,4.5,98,"Av. Rio de Janeiro, 244 - Centro, Boa Esperança - ES, 29845-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1035908,OPERATIONAL,2.0,5
ChIJNfsZ_rhXuAARjNK8xskk1zU,Posto Shell,3.6,135,"Rod. Jones dos Santos Neves, 15 - Várzea Nova, Guarapari - ES, 29211-630, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1031646,OPERATIONAL,2.0,5
ChIJc2GaItYpoJMRGW0yGLk8K1U,Posto Comelli - Shell,4.3,96,"Av. Perimetral das Samambaias, 975-N - Centro, Nova Mutum - MT, 78450-000, Brazil",(65) 3308-1119,,OPERATIONAL,,5
ChIJda1OQggynZQRSrvz-ZBhlXM,79560-000,0.0,0,"Chapadão do Sul - State of Mato Grosso do Sul, 79560-000, Brazil",,,,,0
ChIJ4UppljZffJQRVi7n2k7DuLk,Bacuri Auto Desk,4.4,162,"R. Cel. Pílad Rébua, 2666 - Jardim Andreia, Bonito - MS, 79290-000, Brazil",(67) 3065-0033,http://postotatinha.com.br/,OPERATIONAL,,5
ChIJbWEAB20oogARMCtNhA6sMwo,36270-000,0.0,0,"Ressaquinha - State of Minas Gerais, 36270-000, Brazil",,,,,0
ChIJl3jVXvDzpgARSRIm7hZUZK4,Posto Esmeraldas,4.3,4,"Alameda das Caviúnas, 2563 - Vale das Acacias, Ribeirão das Neves - MG, 33830-045, Brazil",,,OPERATIONAL,,4
ChIJD0Pz3TOXsJMR0KvozPtYhEM,78320-000,0.0,0,"Juína - State of Mato Grosso, 78320-000, Brazil",,,,,0
ChIJmQRnWCvGIZMRuNwHHRXJsWc,AUTO POSTO FLOR DO NORTE LTDA,4.0,1,"QD30 LT01 - 100, BR-158, S/N - Nova Esperança, Santa Maria das Barreiras - PA, 68565-000, Brazil",,http://www.shell.com.br/,OPERATIONAL,2.0,1
ChIJs8t2XhLUG5MRCqpmniE-PHg,78645-000,0.0,0,"Vila Rica - State of Mato Grosso, 78645-000, Brazil",,,,,0
ChIJQzPyhg36y5QREj01UinWBzM,Auto Posto Cambuí,4.4,115,"Av. Benedito Delfino Machado, Cambuí - MG, 37600-000, Brazil",,,OPERATIONAL,,5
ChIJNf4u2v9yUwcRCQajBW5jW5Q,Posto Shell,4.8,8,"Rodovia BR 251, Km 505, s/n - Zona Rural, Francisco Sá - MG, 39580-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1024751,OPERATIONAL,2.0,5
ChIJZy3fyqq7mAARA9wfQK7o-to,Posto Shell,4.2,515,"Rod. Vital Brasil, S/N KM318 BR-267 KM138 - Av. Gov. Valadares - Rosário de Minas, Juiz de Fora - MG, 36001-970, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-681261,OPERATIONAL,,5
ChIJdQpZD-x-mQARmGJe8yGK-GE,Posto Shell,4.2,214,"Av. Roberto Dinamite, 501 - São Cristóvão, Rio de Janeiro - RJ, 20921-060, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1034171,OPERATIONAL,2.0,5
ChIJa4dADYVA-ZQRJbzAhnYQOWU,98930-000,0.0,0,"Tucunduva - RS, 98930-000, Brazil",,,,,0
ChIJxS-ip1a9ngARm651t3MEUNU,27283-370,0.0,0,"Av. N. Sra. do Amparo - Niterói, Volta Redonda - RJ, 27283-370, Brazil",,,,,0
ChIJ01gKO8TQmwARbO1TA2hx5N8,22621-200,0.0,0,"Av. Olegário Maciel - Barra da Tijuca, Rio de Janeiro - RJ, 22621-200, Brazil",,,,,0
ChIJEbW0N1J7mQAR7_coa-l4_xk,21230-363,0.0,0,"Estr. da Água Grande, 2-754 - Irajá, Rio de Janeiro - RJ, 21230-363, Brazil",,,,,0
ChIJvdXI4Ct8mQARvfbzskwA7z4,20970-001,0.0,0,"Jacaré, Rio de Janeiro - State of Rio de Janeiro, 20970-001, Brazil",,,,,0
ChIJkVO18F1mmQARlVd8GG0r84g,Posto Shell Rio São Paulo,4.4,217,"Rod. Pres. Dutra, 5130 - Km 5 - Vilar dos Teles, Nova Iguaçu - RJ, 25565-350, Brazil",(21) 2751-1315,,OPERATIONAL,,5
ChIJSwj9KKb7mwAR4HuCRCEb18k,Posto Shell,4.2,1096,"Av. Brasil, 51201 - Santa Cruz, Rio de Janeiro - RJ, 23575-000, Brazil",,,OPERATIONAL,2.0,5
ChIJu0ASgGdkmQARsBRRqhPKlek,25520-661,0.0,0,"Av. Getúlio de Moura, 1-1207 - Centro, São João de Meriti - RJ, 25520-661, Brazil",,,,,0
ChIJi38vRhIAswcRoqquX20IM0Y,59020-130,0.0,0,"R. Apodi, 303-2147483647 - Tirol, Natal - RN, 59020-130, Brazil",,,,,0
ChIJ8-R8K4sw45QRwkSallfwspY,99730-000,0.0,0,"Jacutinga - RS, 99730-000, Brazil",,,,,0
ChIJk03eS4SDmQAR-bQ8FYDErrQ,Posto Shell,4.0,600,"Alameda São Boaventura, 246 - Fonseca, Niterói - RJ, 24120-196, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-640298,OPERATIONAL,2.0,5
ChIJuR1DCr2u75QRJ7qEexdBBVA,João Paulo Konjunski Advogados,4.6,8,"R. Alzira de Abreu, 280 - Centro, Cantagalo - PR, 85160-000, Brazil",(42) 99969-1040,,OPERATIONAL,,5
ChIJe8jdwsB9mQARgx2XYPbXVjQ,20715-003,0.0,0,"R. Barão do Bom Retiro, 2-982 - Engenho Novo, Rio de Janeiro - RJ, 20715-003, Brazil",,,,,0
ChIJyxabfg2GmQARtao-ReARqlQ,POSTO JARDIM UBA LTDA,5.0,2,"ESTR.DE ITAIPU ,810 - Itaipu, Niterói - RJ, 24340-000, Brazil",,http://www.shell.com.br/milhasagora,OPERATIONAL,2.0,2
ChIJlYA4J7bv3JQRx8FuMA4JTjg,Posto Shell,3.8,242,"Rod. Dep. João Leopoldo Jacomel, 10502 - Jardim Esmeralda, Pinhais - PR, 83320-005, Brazil",(41) 3653-4899,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-178802,OPERATIONAL,2.0,5
ChIJq7FRn9ER6pQRCL1AkZEU_iA,84900-000,0.0,0,"Ibaiti - State of Paraná, 84900-000, Brazil",,,,,0
ChIJPwqRxij68JQR1gFwtQ9xl5w,85650-000,0.0,0,"Santa Izabel do Oeste - State of Paraná, 85650-000, Brazil",,,,,0
ChIJIbTUVXtVlgARQBFy0AyMsQk,28950-000,0.0,0,"Armação dos Búzios - State of Rio de Janeiro, 28950-000, Brazil",,,,,0
ChIJxW5s020cqwcRKXoazU36BEI,POSTO LEAO DA ILHA LTDA,4.2,375,"Av. Eng. Abdias de Carvalho, 125 - Madalena, Recife - PE, 50780-000, Brazil",(81) 3227-4001,http://www.shell.com.br/milhasagora,OPERATIONAL,2.0,5
ChIJZSIU-OAwlgARLhhPUIR-LTY,27937-050,0.0,0,"Estr. da Cancela Preta, 2-614 - Riviera Fluminense, Macaé - RJ, 27937-050, Brazil",,,,,0
ChIJmcaMY4OU65QRiQIhmCreGOc,Posto Shell,4.1,408,"BR 376 - Av. Paraná - Dos Francas, Ortigueira - PR, 84350-000, Brazil",(42) 99993-5073,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1024036,OPERATIONAL,2.0,5
ChIJNfsZ_rhXuAARjNK8xskk1zU,Posto Shell,3.6,135,"Rod. Jones dos Santos Neves, 15 - Várzea Nova, Guarapari - ES, 29211-630, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1031646,OPERATIONAL,2.0,5
ChIJzS6ebqP4zpQRLo8-SqRfqQM,"Av. Dr. Gastão Vidigal, 2245",0.0,0,"Av. Dr. Gastão Vidigal, 2245 - Vila Leopoldina, São Paulo - SP, 05314-001, Brazil",,,,,0
ChIJ-YDXneJdzpQRwYiCWadFrew,Shell Select,4.1,461,"Av. Sapopemba, 5359 - Chácara Belenzinho, São Paulo - SP, 03374-001, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1049296,OPERATIONAL,2.0,5
ChIJ89JbwP9XzpQRcvAQHySjFrA,Loja Shell Select - POSTO SHELL - CENTRO AUTOMOTIVO FIANDEIRAS LTDA,4.1,699,"Av. Santo Amaro, 1510 - Vila Nova Conceição, São Paulo - SP, 04506-000, Brazil",0800 728 1616,https://www.shell.com.br/,OPERATIONAL,2.0,5
ChIJfVXYvqVYzpQRYszQI5Sjaic,02065-000,0.0,0,"Av. Joaquina Ramalho, 2-1238 - Vila Guilherme, São Paulo - SP, 02065-000, Brazil",,,,,0
ChIJS1Bz8pj3u5QRW8ggGmF2Kwo,14730-000,0.0,0,"Monte Azul Paulista - State of São Paulo, 14730-000, Brazil",,,,,0
ChIJdbGTYQNOz5QRcSVHt812qDE,Posto Shell,4.4,237,"Av. dos Trabalhadores, 1555 - Jardim Marilia, Salto - SP, 13323-000, Brazil",(11) 4028-7222,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-86886,OPERATIONAL,2.0,5
ChIJD-PaklJdzpQRL_BhDQJ4GtY,09230-260,0.0,0,"R. Leonilda - Vila Camilópolis, Santo André - SP, 09230-260, Brazil",,,,,0
ChIJazm9-WL4zpQR3-w8TuiRLG8,Panificadora Bella Albion,4.3,2447,"R. Albion, 260 - Lapa, São Paulo - SP, 05077-130, Brazil",(11) 3831-8315,https://www.instagram.com/bellaalbionpadaria?igsh=MWlsemxycW1nb2VhZg==,OPERATIONAL,2.0,5
ChIJu62HRgNOz5QR0dm0mA4Ib6I,13320-140,0.0,0,"Centro, Salto - SP, 13320-140, Brazil",,,,,0
ChIJe8rsQ-avvpQRjuhrK2c_yD4,Auto Posto Central,4.5,11,"Av. Duque de Caxias, 268 - Vila Toninho, Santa Adélia - SP, 15950-000, Brazil",(17) 3571-2099,,OPERATIONAL,,5
ChIJHyEkK0BYzpQR4fIH--kvqcQ,Posto Shell,3.6,157,"Alameda Nothmann, 833 - Centro Histórico de São Paulo, São Paulo - SP, 01216-001, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1024467,OPERATIONAL,2.0,5
ChIJyxzwlTn4zpQRcW71wuH2-bI,Auto Posto Marini,4.0,558,"Av. Inajar de Souza, 550 - Vila Palmeiras, São Paulo - SP, 02716-000, Brazil",(11) 3931-2290,http://www.shell.com.br/,OPERATIONAL,2.0,5
ChIJny807Hn2zpQRl7pRVgVaBCE,Shell - Posto de Serviço Vila Mazzei LTDA,4.0,422,"Av. Mazzei, 1670 - Vila Nova Mazzei, São Paulo - SP, 02310-000, Brazil",(11) 2203-9511,https://www.shell.com.br/,OPERATIONAL,,5
ChIJGTqBHLpXzpQRgMv_fxIuo2E,05444-001,0.0,0,"R. dos Macunis, 399-2147483647 - Vila Madalena, São Paulo - SP, 05444-001, Brazil",,,,,0
ChIJJ_g7QCv5zpQRyLnp68HNAdg,Posto Shell,4.3,599,"R. Joaquim Oliveira Freitas, 32 - Vila Mangalot, São Paulo - SP, 05133-000, Brazil",(11) 91065-8062,https://find.shell.com/br/fuel/10114312-auto-posto-sete-estrelas-ltda/pt_BR,OPERATIONAL,2.0,5
ChIJ3ZjBjZiPmQAR4HUR0Bc-dzo,Rio do Ouro,0.0,0,"Rio do Ouro, Niterói - State of Rio de Janeiro, Brazil",,,,,0
ChIJbdFLD3RjzZQRdQcFjvJMPVE,Posto Shell,4.3,433,"Av. Miguel Varlez, 401 - loja 3 - Centro, Caraguatatuba - SP, 11660-650, Brazil",(12) 3882-1131,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-883522,OPERATIONAL,2.0,5
ChIJ-8pvp94Fz5QR5V2FU5eVySk,Loja Shell Select - POSTO SHELL - AUTO POSTO NOVA ITAPEVI LTDA,4.0,698,"R. Prof. Dimarães Antônio Sandei, 39 - Jardim Nova Itapevi, Itapevi - SP, 06690-000, Brazil",,,OPERATIONAL,2.0,5
ChIJszRFEvZfzpQRqAJc-px9OuY,07013-000,0.0,0,"Av. Aniello Pratici - Jardim Santa Francisca, Guarulhos - SP, 07013-000, Brazil",,,,,0
ChIJy6gqZ1e4yJQRTJSFPVki4l4,Posto Shell,4.3,214,"Av. João Coelho, 32 - Jardim Santiago, Hortolândia - SP, 13185-400, Brazil",(19) 3845-7831,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1036021,OPERATIONAL,2.0,5
ChIJ68HzWMm7yJQRuOlfiv0W7no,13184-210,0.0,0,"Av. Santana - Parque Ortolândia, Hortolândia - SP, 13184-210, Brazil",,,,,0
ChIJO5uFNs4lz5QRiq_33TwWqY0,Posto Shell,4.4,261,"R. do Retiro, 2905 - Vila das Hortencias, Jundiaí - SP, 13209-355, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-86835,OPERATIONAL,2.0,5
ChIJS9zUBwrczZQRidKBLiyvFCA,08880-000,0.0,0,"Rodovia Professor Alfredo Rolim de Moura - Cocuera, Mogi das Cruzes - SP, 08880-000, Brazil",,,,,0
ChIJBzeQ44oQyZQRvQNRsIb0W8g,13940-000,0.0,0,"Águas de Lindóia - State of São Paulo, 13940-000, Brazil",,,,,0
ChIJTzVysLzmxZQRBpWeua0wBUI,18560-000,0.0,0,"Iperó - State of São Paulo, 18560-000, Brazil",,,,,0
ChIJs_BqOwCnzpQRlpx9SY1QOuc,Auto Posto Gigante,0.0,0,"Joanópolis - State of São Paulo, 12980-000, Brazil",,,OPERATIONAL,,0
ChIJjQowEZkeIZURFAzZLuPAbaY,"R. Padre Auling, 123",0.0,0,"R. Padre Auling, 123 - Três, Rio Fortuna - SC, 88760-000, Brazil",,,,,0
EkFBdi4gSnVuZGlhw60sIDkyNiAtIEFuaGFuZ2FiYcO6LCBKdW5kaWHDrSAtIFNQLCAxMzIwOC0wNTMsIEJyYXppbCIxEi8KFAoSCd9IxaWcJs-UEcGOqJPYRsk6EJ4HKhQKEgknG319mybPlBEc34yyvxWyNw,"Av. Jundiaí, 926",0.0,0,"Av. Jundiaí, 926 - Anhangabaú, Jundiaí - SP, 13208-053, Brazil",,,,,0
ChIJFYWA0Zwmz5QRuvZKncGYjO0,13208-053,0.0,0,"Av. Jundiaí, 813-2147483647 - Anhangabaú, Jundiaí - SP, 13208-053, Brazil",,,,,0
ChIJE7AHkjrBzpQRaBBKQrf5PTY,12942-530,0.0,0,"Av. Prof. Carlos Alberto de Carvalho Pinto - Alvinópolis, Atibaia - SP, 12942-530, Brazil",,,,,0
ChIJp2GrCgb1zpQRDbhsxFLTEys,07061-000,0.0,0,"Av. Dr. Timóteo Penteado, 2381-3024 - Vila Sao Judas Tadeu, Guarulhos - SP, 07061-000, Brazil",,,,,0
ChIJn6w71Otai5QRK-3vCcJir0E,79970-000,0.0,0,"Eldorado - State of Mato Grosso do Sul, 79970-000, Brazil",,,,,0
ChIJOWPyWOX2pgARR0PpvOXQCbk,Posto Flórida - Rede Grande Parada,4.1,1257,"RODOVIA BR 040 KM 496 Flórida - Pedro Leopoldo, Esmeraldas - MG, 35740-000, Brazil",(31) 3525-0149,,OPERATIONAL,2.0,5
ChIJv_ZS-7FduwAR2-SA08_kVsY,Auto Posto Xodozão Ltda,4.3,419,"BR-116, SN - Fervedouro, MG, 36815-000, Brazil",(32) 98469-6569,http://www.shell.com.br/milhasagora,OPERATIONAL,2.0,5
ChIJ3V04PNQWsJQRr4Zrv8kP5ec,Maxdiesel Veiculos e Pecas,3.6,5,"Rodovia Br Duzentos e Sesenta e Dois, 1 - Aeroporto, Araxá - MG, 38180-000, Brazil",,,OPERATIONAL,,5
ChIJ9-yyac_zoJMR-sXWirCrzMA,Posto Shell,4.3,170,"Av. Mato Grosso, 1017 E - Cidade Nova, Lucas do Rio Verde - MT, 78455-000, Brazil",(65) 3549-1995,https://www.shell.com.br/motoristas/localizador-de-postos.html,OPERATIONAL,2.0,5
ChIJBz0VxvyCiZQRX8hbuaaFfCM,Desk New Hope,4.4,121,"Av. XV de Novembro, 286 - Centro, Caarapó - MS, 79940-000, Brazil",(67) 3453-1450,,OPERATIONAL,,5
ChIJTRIdha-_XpMRuvleypKcVCI,75170-000,0.0,0,"Goianápolis - State of Goiás, 75170-000, Brazil",,,,,0
ChIJt-fviBSWXpMR2OGP_OVBtMA,POSTO CACIQUE LTDA,4.3,2071,"145, BR-153, s/n, Goianápolis - GO, 75170-000, Brazil",(62) 99501-8394,,OPERATIONAL,2.0,5
ChIJYatYjQNfz5QR7fMDxHFjSOo,18087-101,0.0,0,"Éden, Sorocaba - SP, 18087-101, Brazil",,,,,0
ChIJf9rNhCtENQcRiBeIzGTaKh8,45995-000,0.0,0,"Cachoeira do Mato, Teixeira de Freitas - State of Bahia, 45995-000, Brazil",,,,,0
ChIJkVphscxzzpQRkDjxvPnv-ZE,Centro Automotivo Palmeira,4.1,197,"R. Sebastião Moreira, 111 - Parque Palmeiras, Suzano - SP, 08630-585, Brazil",(11) 4742-6002,,OPERATIONAL,,5
ChIJ2S20hoqVagcRzQZQk28bEp4,46880-000,0.0,0,"Itaberaba - State of Bahia, 46880-000, Brazil",,,,,0
ChIJK4dr3AxXRwcRg4cTF7ddrPg,45230-000,0.0,0,"Itagi - State of Bahia, 45230-000, Brazil",,,,,0
ChIJL9J2WnfPuAcRMEdwpxwUKKY,62875-000,0.0,0,"Chorozinho - Ceará, 62875-000, Brazil",,,,,0
ChIJ_6SOgMueuZQRlSENv6VqFy4,14177-106,0.0,0,"Av. Affonso Trigo, 907-1199 - Jardim Cajuba, Sertãozinho - SP, 14177-106, Brazil",,,,,0
ChIJ1Xz1yVezyJQRpFjT67FQ7wo,13330-005,0.0,0,"R. Cerqueira César, 1-1258 - Centro, Indaiatuba - SP, 13330-005, Brazil",,,,,0
ChIJf5Udxb1PxZQRuAlVJl_p5cQ,Shell - Fase Quattro Juquiá,4.2,1749,"Rodovia Régis Bittencourt (BR-116) Km 413,8 - Floresta, Juquiá - SP, 11800-000, Brazil",(13) 3844-3741,http://www.fasequattro.com.br/,OPERATIONAL,,5
ChIJ0Ys1yaTozJQR9lROwVyue9Q,12442-260,0.0,0,"Moreira César, Pindamonhangaba - State of São Paulo, 12442-260, Brazil",,,,,0
ChIJbfZXJgCByJQRymYfXVswiqI,13480-620,0.0,0,"R. Cândido Souza de Oliveira - Vila Santa Rosalia, Limeira - SP, 13480-620, Brazil",,,,,0
ChIJ4R9cIU3IyJQR_yTGY8IjdBk,13060-192,0.0,0,"Av. Ruy Rodriguez - Jardim Novo Campos Eliseos, Campinas - SP, 13060-192, Brazil",,,,,0
ChIJFYQ-KLYqz5QRGH517Y4doe8,13257-721,0.0,0,"R. Vinhedo - Morada das Fontes, Itatiba - SP, 13257-721, Brazil",,,,,0
ChIJaRH85xroyJQRYCBAvJdz30g,13919-136,0.0,0,"Av. Lauro de Carvalho, 340-799 - Jardim Berlim, Jaguariúna - SP, 13919-136, Brazil",,,,,0
ChIJFz_LKwye-5QRkq-WKrbozFs,98400-000,0.0,0,"Frederico Westphalen - RS, 98400-000, Brazil",,,,,0
ChIJZ0EMi8m9qwcROe_yNN7hp7A,55700-000,0.0,0,"Limoeiro - State of Pernambuco, 55700-000, Brazil",,,,,0
ChIJhQAgC6Lj3JQRQ7YMbymv9vQ,80310-420,0.0,0,"R. João Alencar Guimarães, 1-1545 - Santa Quiteria, Curitiba - PR, 80310-420, Brazil",,,,,0
ChIJ8TxE96F1GZURm1DgSdp6vPs,94836-000,0.0,0,"Av. Pres. Getúlio Vargas - Maria Regina, Alvorada - RS, 94836-000, Brazil",,,,,0
ChIJR7MXaZqcwpQRffgCcGPDWDQ,84177-046,0.0,0,"R. Juliana - Castrolanda, Castro - PR, 84177-046, Brazil",,,,,0
ChIJCyFzRNvE_pQREGWofD-QDXk,97950-000,0.0,0,"Guarani das Missões - RS, 97950-000, Brazil",,,,,0
ChIJEx6qnsh6mQARVIcfrFsGPv0,25010-144,0.0,0,"Av. Nilo Peçanha, 192-878 - Centro, Duque de Caxias - RJ, 25010-144, Brazil",,,,,0
ChIJz8XXtNM6wpQRd9LTmnwMK9c,84220-000,0.0,0,"Sengés - State of Paraná, 84220-000, Brazil",,,,,0
ChIJj3wFRkTk3JQRTFH6x8SGLg0,80060-060,0.0,0,"Av. Visc. de Guarapuava, 1496-2180 - Centro, Curitiba - PR, 80060-060, Brazil",,,,,0
ChIJlR9Hn9OF25QRR2pLu17rphs,83250-000,0.0,0,"Alexandra, Paranaguá - State of Paraná, 83250-000, Brazil",,,,,0
ChIJjWmTdGFpyJMR6I_vBLInvmo,76940-000,0.0,0,"Rolim de Moura - State of Rondônia, 76940-000, Brazil",,,,,0
ChIJ4dMS7-Hm3JQRHayW6b8UqmY,Posto Shell,4.2,966,"Av. Anita Garibaldi, 1305 - Ahú, Curitiba - PR, 80540-180, Brazil",(41) 3253-2175,https://www.instagram.com/autopostots,OPERATIONAL,2.0,5
ChIJnVm8JNJzmQARMmLp9GCVlfE,Posto e Lanchonete Xodó do Papai,4.0,292,"Rod. Washington Luiz, Km 111- numero 13350 - Jardim Primavera, Duque de Caxias - RJ, 25213-005, Brazil",(21) 2776-1051,http://www.shell.com.br/,OPERATIONAL,2.0,5
ChIJ5amQJyrR7JQR_zwM0lm23Yk,87030-121,0.0,0,"Av. Colombo, 4713-5790 - Zona 7, Maringá - PR, 87030-121, Brazil",,,,,0
ChIJ8Zgf9zpDzpQRctg-NwdDm8c,AUTO POSTO CAMBORIU,4.4,326,"Av. Kennedy, 960 - Anchieta, São Bernardo do Campo - SP, 09726-253, Brazil",(11) 4361-4703,https://www.shell.com.br/,OPERATIONAL,2.0,5
ChIJ2129g7RGzpQRwO1KJSNay_M,"Estr. dos Alvarengas, 5711",0.0,0,"Estr. dos Alvarengas, 5711 - Assunção, São Bernardo do Campo - SP, 09850-550, Brazil",,,,,0
ChIJx5zitEJBzpQRvvYncaylS9g,Posto Ipiranga,4.0,822,"Estr. dos Alvarengas, 5711 - Assunção, São Bernardo do Campo - SP, 09850-550, Brazil",(11) 4358-1352,https://portal.ipiranga/,OPERATIONAL,,5
ChIJ3Wv1w0eD0pQRHwho0OBC7rs,11600-200,0.0,0,"Estr. da Limeira - Jaraguá, São Sebastião - SP, 11600-200, Brazil",,,,,0
ChIJm839Xlc1zJQRSI3dCzbK_Xw,12235-200,0.0,0,"Av. João Batista de Souza Soares, 1-2420 - Jardim America, São José dos Campos - SP, 12235-200, Brazil",,,,,0
ChIJm839Xlc1zJQRSI3dCzbK_Xw,12235-200,0.0,0,"Av. João Batista de Souza Soares, 1-2420 - Jardim America, São José dos Campos - SP, 12235-200, Brazil",,,,,0
ChIJZZ5GFM3exZQRZQnpTbBQkGY,18270-820,0.0,0,"Rua São Bento - Centro, Tatuí - SP, 18270-820, Brazil",,,,,0
ChIJjbHIv1b0k5QRA6tnwyJOafc,19050-230,0.0,0,"Av. Cel. José Soares Marcondes, 3001-2147483647 - Jardim Bongiovani, Pres. Prudente - SP, 19050-230, Brazil",,,,,0
ChIJRzCN99lxuJQR68PcDyp7jw0,POSTO PANTANAL FENIX LTDA,4.2,5,"R. Cap. Alberto Mendes Júnior, 20 - Vila Costa do Sol, São Carlos - SP, 13566-010, Brazil",(16) 3419-0018,,OPERATIONAL,,5
ChIJDR8uT9UMxpQRcAmE5S1MZcM,18520-000,0.0,0,"Cerquilho - State of São Paulo, 18520-000, Brazil",,,,,0
ChIJX2kJxvtzuZIRflspWyg8Au4,68637-000,0.0,0,"Ipixuna do Pará - State of Pará, 68637-000, Brazil",,,,,0
ChIJCxGAhveAyJQRb7FGlpXjBi8,Posto Shell,4.3,296,"Rua Prefeito Doutor Alberto Ferreira, 37 - Centro, Limeira - SP, 13480-074, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-162710,OPERATIONAL,2.0,5
ChIJ9T3zYknLxZQRLyffTD52hpk,Auto Posto Miquira 3,4.8,25,"R. Av. 5 de Novembro, 900 - Vila Nastri, Itapetininga - SP, 18207-320, Brazil",(15) 3271-2418,,OPERATIONAL,,5
ChIJReq74bKf-pQRpO6zE3DeiAM,85615-000,0.0,0,"Marmeleiro - State of Paraná, 85615-000, Brazil",,,,,0
ChIJ-8zs3ioixpIRm7UbWfjka7I,65939-000,0.0,0,"Itinga do Maranhão - State of Maranhão, 65939-000, Brazil",,,,,0
ChIJG2fJuh3_zpQRibpGFmKbNgw,06298-190,0.0,0,"Vila dos Remedios, Osasco - SP, 06298-190, Brazil",,,,,0
ChIJFQiG_zLj3JQR5g6I5Xzphbw,Posto Neoville,4.6,230,"R. Pedro Gusso, 1819 - Novo Mundo, Curitiba - PR, 81310-300, Brazil",(41) 3046-0455,https://redecontornosul.com.br/,OPERATIONAL,,5
ChIJh2k7CI3YmwARIEtA0ipsscs,22725-031,0.0,0,"Estr. do Cafundá, 1190-2147483646 - Taquara, Rio de Janeiro - RJ, 22725-031, Brazil",,,,,0
ChIJKYGWJonqtwARJT8sP76nQJw,29192-066,0.0,0,"Avendia Castelo Branco - Bela Vista, Aracruz - ES, 29192-066, Brazil",,,,,0
ChIJkcG42X5OmQARPJ5RJVs4_lc,26600-000,0.0,0,"Paracambi - State of Rio de Janeiro, 26600-000, Brazil",,,,,0
ChIJb6eFbi-msQARaK_4JpHc0aE,35045-250,0.0,0,"Av. JK, 2040-3319 - Vila Rica, Gov. Valadares - MG, 35045-250, Brazil",,,,,0
ChIJrc8XtEPllpQRJQ5fCQhJ_Oc,16880-000,0.0,0,"Valparaíso - State of São Paulo, 16880-000, Brazil",,,,,0
ChIJQ-micS3ZPwcRgdClNVD5KX4,45305-000,0.0,0,"Elísio Medrado - State of Bahia, 45305-000, Brazil",,,,,0
ChIJ6bUofhUeTpMRGx59DNCvY6M,Auto Posto DDD,4.4,3397,"BR-020 - Zona Rural, Simolândia - GO, 73930-000, Brazil",(61) 99995-1871,,OPERATIONAL,,5
ChIJWZL3Qe8yWpMR8-Qoh6Coib0,72010-030,0.0,0,"Taguatinga, Federal District, Brasília - Federal District, 72010-030, Brazil",,,,,0
